,created_at,name,text,followers_count,verified,retweet_count,favorite_count
202,Wed,Grace Vo #TraXion,Project Update Our Exchange Beta Servers are going live on 10 June 2018 Visit for more i,4676,False,0,1
203,Tue,€thereum [ETC] ✨,RT of at Blockchain Korea Conference 2018 about EthereumClassic SmartContracts Robotics Inte,1770,False,3,0
204,Mon,doctaroc,RT New review of An ICO blueprint for mapping decentralised data data Crypto bitcoin btc cryptocur,446,False,84,0
205,Sun,Katie Homes,RT Influence in Social Media Marketing wsj nytimes reuters bloomberg thestreet jimmyfallon,55,False,1,0
206,Sat,Aan Yuliyanto,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,155,False,2328,0
207,Fri,€thereum [ETC] ✨,RT Available now Amazing EthereumClassic wallpaper 100 FREE CreativeCommons Zero CC0 Very huge image collectio,1770,False,27,0
208,Thu,zhanghuiwen,RT Official Announcement Our Presale is LIVE Only 150 Million XRT alloted for Pre sale buy Now and GET 50 BO,0,False,1283,0
209,Wed,Bitcoin fan,Cryptocurrency algorithmic trading the revolution bitcoin,126,False,0,0
210,Tue,A.I.CRYPTO,RT Heads up just heard a huge Bitcoin Whale With 94 947 BTC has just transferee their Crypto Onto an Exchange Rattli,300,False,7,0
211,Mon,Earn Money Online Opportunity,RT Bitcoin cryptocurrency Airdrop New Airdrop Racoin Cryptocurrency For The Traditional Gambling Industry Register a,604,False,5,0
212,Sun,⚡Jovian Tempest⚡,RT We did it 2 Atomic Swap on Lightning between BTC amp LTC Kudos to from pioneering this Who is 3,9471,False,405,0
213,Sat,Luckynany$XRP🚀🚀,RT Coinbase acquired a securities dealer to let customers trade their ERC20 tokens More than 13 billion has been raised,576,False,70,0
214,Fri,CryptoTee,RT We are giving away 0 1 DASH Steps 1 Retweet this post 2 Like this post 3 Follow To participate y,204,False,71,0
215,Thu,Diyon,RT The surety airdrop is here receive up to 400 in surety tokens Sign up and complete the airdrop procedure to receive you,643,False,321,0
216,Wed,Apurba Kumar,RT Where are we now I m thinking Depression Volume sucks great news and nobody cares most YouTube gurus are calling fo,1159,False,2,0
217,Tue,omar,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,365,False,2235,0
218,Mon,Ajayi Adedoyin,RT JOIN THE AMAZING BITCOIN MAGIC PROJECT NAME BITCOIN MAGIC SYMBOL BTCM SUPPLY 2 000 000 000 GIVEAWAY AND AIRDROP,133,False,104,0
219,Sun,gundu dharma teja,RT For Every 25 000 x 100 2 500 000 FREE Tokens that I GiveAway I am rewarded with 1 000 000 000 Tokens ALL are Wi,158,False,5,0
220,Sat,GrannyGrace,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,13,False,2328,0
221,Fri,BitcoinAgile,Biggest Mining Pool Operator Did More Than 2 5 Billion In Revenue Last Year,48589,False,0,0
222,Thu,VTT,RT I will choose 50 random followers to win 10 000NEOC Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comm,280,False,5,0
223,Wed,とも,RT I will choose 20 random followers to win 0 2 ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address aird,45,False,86,0
224,Tue,Rob Griffitts,Hats off to Dr s Haber and Stornetta for helping Satoshi Nakamoto make magic bitcoin blockchain,262,False,0,0
225,Mon,Hammer Concepts,RT Red market is good time to buy promising coin like CREA Creativechain lowcap gem from cryptopia cryptocurrency bit,15952,False,1,0
226,Sun,€thereum [ETC] ✨,RT What is the real Ethereum ETC ETH is a fork Agree gt Like amp Retweet EthereumClassic ETC Ethereum Cryp,1770,False,15,0
227,Sat,Elixium Crypto,Are you Bullish or Bearish on the Euro 1 200x Leverage Register Now amp go Lo,55234,False,1,1
228,Fri,Cloud Expert,Coinigy is your all in one platform for digital currency bitcoin etherium litecoin cloudstorage,131,False,0,0
229,Thu,OceaN🇦🇺,RT Speaking on Bloomberg today re crypto and regulators Bitcoin Ethereum blockchain,360,False,14,0
230,Wed,Joshua Conway,RT We did it 2 Atomic Swap on Lightning between BTC amp LTC Kudos to from pioneering this Who is 3,115,False,405,0
231,Tue,𝕭𝖆𝖕𝖍𝖔𝖒𝖊𝖙 ⚜️,Start making profit from your bitcoin now,25115,False,0,0
232,Mon,smarttcoin,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,2,False,2235,0
233,Sun,Anonymous World,Notknowing It Prevents You From Making a lot of Money With Your Computer bitcoin cryptocurrency,15,False,0,0
234,Sat,Dhin,RT Colorado wants to allow political donations in bitcoin and other cryptocurrency Impressio bi,10181,False,1495,0
235,Fri,Get It Out Now,SSN we build Custom designed networks to your needs and targeted to your audience wsj,227262,False,0,1
236,Thu,Jonel Espadilla,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,13,False,2328,0
237,Wed,Earn Money Online Opportunity,RT Bitcoin cryptocurrency Airdrop New Airdrop NuoBank Nuo is airdropping 50 NUO for Signing Up up to 50 000 Users,604,False,2,0
238,Tue,Kris,RT EOS has been officially listed on the Fortuna platform You can now find it as an underlying asset EOS USD,54,False,16,0
239,Mon,bitko,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,12,False,2328,0
240,Sun,ahmed p,RT Upcoming Features We are working on releasing new app features that are first of a kind Address white listing for high vol,233,False,12,0
241,Sat,Litecoin Surfer,RT LightningNetwork 2 405 nodes 8 324 channels 22 981 BTC capacity 1 848 public nodes 1 797 nodes with channels 93 channels op,51,False,7,0
242,Fri,Hiep NGuyen,Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens,387,False,0,0
243,Thu,princesam,RT cKEY is the most secure blockchaintechnology technology designed to assuage the complexity involved with long passw,114,False,476,0
244,Wed,The Dogs Experts,Website Telegram group CCC Blockshipping logistics,10235,False,0,0
245,Tue,Adil,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,5,False,2328,0
246,Mon,cholebatgirl,RT Coinbase acquired a securities dealer to let customers trade their ERC20 tokens More than 13 billion has been raised,253,False,70,0
247,Sun,princesam,RT Eliminate the conventional banking system prevalent with easy Cryptocurrency management by cryptocurrency bitcoin,114,False,152,0
248,Sat,محمود مجدمي,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,8,False,2328,0
249,Fri,sundaycoin,RT I will choose 20 random followers to win 0 2 ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address aird,106,False,67,0
250,Thu,Davie Darko,Perspective 101 btc blockchaintechnology trading money asset investing investment finance income,1233,False,1,0
251,Wed,Muhammad Sulthon,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,2,False,2328,0
252,Tue,princesam,RT brings together experienced developers economists and Fintech experts to create a universal platform to provide sol,114,False,159,0
253,Mon,salah,RT Coinbase acquired a securities dealer to let customers trade their ERC20 tokens More than 13 billion has been raised,14,False,70,0
254,Sun,Neo Cash,I will choose 50 random followers to win 10 000NEOC Please 1 FOLLOW 2 LIKE AND RETWEET 3 C,342,False,5,4
255,Sat,princesam,RT Cryptocurrency is universal as it eliminates unnecessary transactions fees and makes payments more secure Embrace the boons,114,False,140,0
256,Fri,RED TSUNAMI RISING 2018,And you and the progressive lunatics the Democratic party in California continue to fail your citizen,171,False,1,0
257,Thu,Earn Money Online Opportunity,RT Bitcoin Satoshi Earn Money cryptocurrency blockchain Airdrop New Airdrop Aelf Aelf giving away 1000 coins every,604,False,8,0
258,Wed,princesam,RT No account on any CryptoWallet No worries CoinConvert by Coinnup Paymaz allows you the ease of exchanging Cryptocurrencie,114,False,445,0
259,Tue,Scott Vayner,RT Let s be honest 99 of us wouldn t give two shits about the financial sector if it wasn t for bitcoin,54,False,49,0
260,Mon,Mad Bitcoins,Do you think this thing takes bitcoin,54686,False,0,2
261,Sun,princesam,RT Buy cryptocurrency with Fiat Transact directly with the Wallet Reduce the transaction time as well as the cost by,114,False,225,0
262,Sat,gregory valancius VA,RT Russian Town Adopts Its Own Cryptocurrency to Replace Ruble newsoftheweek Bitcoin blockch,15533,False,1,0
263,Fri,Scarebear,RT Speaking on Bloomberg today re crypto and regulators Bitcoin Ethereum blockchain,11,False,14,0
264,Thu,OBulunmaz,Gobaba TwitterBounty is live Each user will earn 100GBB and also get 100 GBB extra for referring friends Join no,343,False,0,0
265,Wed,Tung Tung BB,RT FeelingGood to see our next iOS and Android app version will contain finally our wallet to upload money and crypto,11,False,115,0
266,Tue,princesam,RT Fiat Central Brings a platform where you can carry out secure and hassle free Fiat to Crypto and Crypto to Fiat tra,114,False,263,0
267,Mon,Jéssica Palacios,RT Ready for the Blockchain World Conference Book your tickets now and don t miss the chance to be part of the biggest even,57,False,58,0
268,Sun,princesam,RT Get an All in One payment solution with POS terminals and cut costs by up to 200 cryptocurrency bitcoin blockcha,114,False,723,0
269,Sat,sss,RT Bitcoin is by far the most energy efficient monetary system we ve ever designed,78,False,565,0
270,Fri,princesam,RT POS network will target retail stores e commerce checkouts government departments mobile network companies and mo,114,False,121,0
271,Thu,Cipto,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,24,False,2328,0
272,Wed,princesam,RT Blockchain is being utilized in the creation of cryptocurrency ventures into harnessing the same with a dedicated t,114,False,107,0
273,Tue,Oscar Macias,RT Price Prediction 2022 Bitcoin 1 500 000 Litecoin 250 000 Ethereum 200 000 EOS 150 000 Cardano 1 000 Rippl,282,False,64,0
274,Mon,slabhatnik,RT Speaking on Bloomberg today re crypto and regulators Bitcoin Ethereum blockchain,118,False,14,0
275,Sun,ibukun odusanya,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,76,False,2235,0
276,Sat,Наталья,RT Partnering with Bcharity Ties Network about us Link Tags charity bitcoin cryptocurrency,4,False,331,0
277,Fri,princesam,RT Point of sale POS system from allows customers to pay utility bills recharge mobile credit send and receive money,114,False,146,0
278,Thu,cusaps,RT Australian cryptocurrency company has launched its new high speed digital currency trading platform CoinJar,104,False,9,0
279,Wed,bitcoinhog⚡$100k BTC 2018,RT I use Bitcoin everyday No I don t spend it on bread or coffee but by HODLing it I get the peace of mind of having an as,1891,False,33,0
280,Tue,tamaralisana,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,1,False,2328,0
281,Mon,princesam,RT While trading on the exchange your holdings automatically sync with your Coinnup wallet cryptocurrency bitcoin,114,False,178,0
282,Sun,ibukun odusanya,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,76,False,2328,0
283,Sat,Alejandro ⚡️,RT I use Bitcoin everyday No I don t spend it on bread or coffee but by HODLing it I get the peace of mind of having an as,1159,False,33,0
284,Fri,Earn Money Online Opportunity,RT Bitcoin Satoshi Earn Money cryptocurrency blockchain Airdrop New Airdrop Guarium Guarium Blockchain online sale,604,False,4,0
285,Thu,princesam,RT is creating a platform that will go a long way in the mass adoption and further popularization of cryptocurrencies a,114,False,111,0
286,Wed,"Berry ""Dude"" James",RT No account on any CryptoWallet No worries CoinConvert by Coinnup Paymaz allows you the ease of exchanging Cryptocurrencie,3075,False,445,0
287,Tue,Greg,RT Bitcoin is by far the most energy efficient monetary system we ve ever designed,45,False,565,0
288,Mon,princesam,RT You can buy your desired cryptocurrency using the Swift Swap CSS and also cut the conversion cost by 75 cryptoc,114,False,144,0
289,Sun,#Traxion ian Eldino-JFB Crypto,RT Some important facts on Qurrex bitcoin altcoins ethereum ERC20 eos resources blockchain crypto cryptoexchange https,12567,False,498,0
290,Sat,Mai Espadilla,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,181,False,2235,0
291,Fri,sosadnesspeep,RT ETHEREUM GIVEAWAY I will be giving 800 Ethereum away to the first 200 people who help test the network All you have,7,False,2944,0
292,Thu,Remi Vee 🛡️,Trdaing CFDs an Introduction newsoftheweek Bitcoin blockchain crypto cryptocurrency,151029,False,0,1
293,Wed,Startup Feeds,RT ICO is The Worlds First Multi Access Crypto Exchange Accessing to 3rd Party Exchanges BETA LIVE TO,1156,False,1,0
294,Tue,Cryptocurrency Troop,ICO is The Worlds First Multi Access Crypto Exchange Accessing to 3rd Party Exchanges BETA LIVE,3916,False,1,1
295,Mon,princesam,RT Paymaz ecosystem will have a crypto exchange a universal wallet B2B and B2C payment gateways and a strong POS network to he,114,False,221,0
296,Sun,hang nga,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,1,False,2328,0
297,Sat,Hypron,RT We did it 2 Atomic Swap on Lightning between BTC amp LTC Kudos to from pioneering this Who is 3,4572,False,405,0
298,Fri,#boyspeed,RT EXCLUSIVE AIRDROP We decided to give 100 000 CALL amp 20 000 000 CALLG to our supporters If you want to join follow t,605,False,291,0
299,Thu,CoinNuts,News from CCN Newsflash Bitcoin Price Shoots Vertically Above 8 000,1161,False,0,0
300,Wed,#boyspeed,RT Only 2 days left to get 500 QRX for 1 ETH Don t miss LAST CHANCE to join the future of cryptotrading,605,False,385,0
301,Tue,Mai Espadilla,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,181,False,2328,0
302,Mon,nguyễn tuấn phương #beattoken,RT Check out the new ICO expert review The future is with Treon Join us Treon Treon ICO Pre ICO Top ICOs Blockchain,5840,False,185,0
303,Sun,tamtuyen,RT Onasander Airdrop 3 000 give away every week First Investment Bank running on Blockchain Go to Airdrop Page https,6,False,8360,0
304,Sat,pokerbjj,Accounting Blockchain Airdrop 4 500 AB 45 1 Signup amp Verify your email Hurry up,2956,False,1,1
305,Fri,#boyspeed,RT The Beta version of Qurrex amazing trading platform is already online at TokenSale bitcoin crypto,605,False,181,0
306,Thu,Jacov,RT Transforming the global container shipping industry Join the Blockshipping ICO today CCC B,3559,False,86,0
307,Wed,Blockstake,RT Bitcoin is by far the most energy efficient monetary system we ve ever designed,449,False,565,0
308,Tue,Kehinde folashade,Big airdrop Javatoken airdrop get 80 000 jtokens Hurry up its limited Joining link here,843,False,0,3
309,Mon,Sabster [LTC ⚡️BTC ],RT Three weeks ago we launched LightningNetwork payments on our test shop Now with more than 500,144,False,29,0
310,Sun,Nd~,RT Ready for the Blockchain World Conference Book your tickets now and don t miss the chance to be part of the biggest even,196,False,58,0
311,Sat,HODL me tighter ⚡,RT I use Bitcoin everyday No I don t spend it on bread or coffee but by HODLing it I get the peace of mind of having an as,751,False,33,0
312,Fri,Keiser Report,RT Cryptomining applications suspended in Quebec via bitcoin btc xrp eth block,77736,False,5,0
313,Thu,Dinhtuan9987,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,30,False,2328,0
314,Wed,Nguyễn Tâm Hiếu,RT 100 DHP Token FINAL AirDrop ONLY 7 DAYS LEFT SALE BEGINS JUNE 16th ERC20 TokenSale Airdrop ethereum ICO cry,2876,False,27,0
315,Tue,mahmoud ahmed,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,8,False,2328,0
316,Mon,ICO,RT BALLZ TO THE WALL 67 of 100DaysofSatoshiDoodles Bitcoin BitcoinCash BitcoinNotBombs,4029,False,8,0
317,Sun,airdrop hunter,RT How satisfied are you with the current security level of existing cryptocurrency storage solutions CryptoExchange hot,31561,False,69,0
318,Sat,Wolf 1061c,RT Speaking on Bloomberg today re crypto and regulators Bitcoin Ethereum blockchain,80,False,14,0
319,Fri,Earn Money Online Opportunity,RT Bitcoin Satoshi Earn Money cryptocurrency blockchain Airdrop New Airdrop LoanDex LoanDex is airdropping 250 LD,604,False,3,0
