created_at,name,text,followers_count,verified,retweet_count,favorite_count,,,,,
Mon,Sanjeev Dave,"RT @dentcoin: DENT, the leading Blockchain project for the Telco market is now live in United Arab Emirates (UAE)! Middle East will be a gr…",98,False,40,0,,,,,
Sun,Daniel Bounty,"I see a good future with this project, I would recommend it to those who are willing to invest for a long time.#ORV… https://t.co/1Vf1TkpEh1",4045,False,0,0,,,,,
Sat,vmly001,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",19,False,664,0,,,,,
Fri,CapPro [#no2X²],"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",48,False,982,0,,,,,
Thu,Cek Mas Adan,RT @coinnup: No account on any #CryptoWallet? No worries. #CoinConvert by Coinnup#Paymaz allows you the ease of exchanging #Cryptocurrencie…,1766,False,454,0,,,,,
Wed,2008,"RT @dentcoin: DENT, the leading Blockchain project for the Telco market is now live in United Arab Emirates (UAE)! Middle East will be a gr…",102,False,40,0,,,,,
Tue,MiningTürk,"Capital modular design creates no scalabilities issues, leading way to multi-platform applications development.....… https://t.co/4lNprXyf1A",7746,False,0,0,,,,,
Mon,eclatos,"RT @reachcoin: REACH AIRDROP 🔥 just 2k people.
Claim 100.000 Reach tokens right now Simply follow the 3 steps:
 1. Follow REACH. 
 2. Like…",226,False,1233,0,,,,,
Sun,Astor,"RT @lightningncom: We are airdropping 100 LightningNet (LNET)! 🚀 Follow us, join our telegram (https://t.co/vYgzEWTiwU ) and retweet this t…",2,False,7483,0,,,,,
Sat,マジで貰える仮想通貨エアドロップ情報,"RT @GoldStratis: 🚀1000 Stratis Gold (100)$ AIRDROPS 🚀   

1650 entries done, Remaining entries 350....   

1. Follow       

2. Like…",1293,False,791,0,,,,,
Fri,Ely Pratama,It’s future exchange. Don’t waste time to wait and see for this project. Be part of @capital_company now.… https://t.co/OGNP4v1twt,5577,False,1,0,,,,,
Thu,CryptoNews,Subscribe to read https://t.co/nVLlrGB7gB #bitcoin #crypto https://t.co/CBjklaJNII,10231,False,0,0,,,,,
Wed,Institute High Tech,"RT @EkmxwFkTZvEoi3Q: Abas A Jalil, IZX Advisor and Tony Fernandes, CEO of AirAsia Group

#izx #blockchain #Deconomy… https://t.co/k1Svxa4OVK",7735,False,0,0,,,,,
Tue,CoinDev News (Work in Progress),"RT @dentcoin: DENT, the leading Blockchain project for the Telco market is now live in United Arab Emirates (UAE)! Middle East will be a gr…",192,False,40,0,,,,,
Mon,DENT,"DENT, the leading Blockchain project for the Telco market is now live in United Arab Emirates (UAE)! Middle East wi… https://t.co/euBXLnybRo",36513,False,40,107,,,,,
Sun,HaeruddinSaputra,"RT @lucas_lclc: Thanks to @BtcpayServer and #Lightning we have big plans to finally push #Bitcoin merchants adoption in Switzerland.
@bitco…",14,False,28,0,,,,,
Sat,CryptoMenno,"RT @Thrillmex: When #bitcoin was $1,000 people dreamt of $7,000 $BTC

When #bitcoin was $15,000 people dreamt of buying $7,000 $BTC

Now we…",521,False,207,0,,,,,
Fri,Crypto Airdrops,"RT @CoinsAirdrops: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #NuoBank 📢

Nuo is airdropping 50 #NUO for Signing Up, up to 50,000 Users!…",423,False,2,0,,,,,
Thu,Marc McDonald,https://t.co/31ZbTyTZGl join for free tokens and a chance to win weekly  #BITCOIN #airdrop #freecrypto #bounty… https://t.co/oKWIIESctz,413,False,0,0,,,,,
Wed,CitizenoftheWorld,RT @btc_update: ‘Bitcoin whales’ control third of market with $37.5bn holdings https://t.co/btj59jNLwy #bitcoin #ethereum #btc #crypto #blo…,3874,False,1,0,,,,,
Tue,BitcoinCash,"RT @Egon_01: Why @Blockstream Destroyed Bitcoin 

https://t.co/M49rUAmAnu #fintech #cryptocurency #blockchain #opensource #CryptoNews #bitc…",1758,False,7,0,,,,,
Mon,Leo Syndicate,"RT @MakingUsMoney: Can anyone teach me how to mind bitcoin? Because apparently that’s the wave to fly without working, I’ll post a link to…",2494,False,13,0,,,,,
Sun,HoldMyBeer,"RT @kilrau: We did it! 🙌 #2 Atomic Swap on Lightning between BTC &amp; LTC!

Kudos to @bitconner from @lightning pioneering this. Who is #3? @S…",193,False,483,0,,,,,
Sat,Manu Moreira,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,134,False,153,0,,,,,
Fri,Riwan Khan,"RT @airdrops_me: 📢We are building A Big #Crypto Distribution Platform (ABCDE)💰and our GIVE #airdrop is live 😍

https://t.co/Ts1qruRsF8

#cr…",61,False,277,0,,,,,
Thu,Balkany2022,"The #seathercoin is a PoS/MN cryptocurrency with purpose to provide cloud storage decentralized
#bounty… https://t.co/iFMGsCvNlE",2146,False,0,1,,,,,
Wed,Free Crypto Trading Signal Robot,"📢#RobotNEWS: There is a rumor #Bithumb will list #WAN
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#NEWS #Crypto #Bitcoin #Etherium #Ripple #BTC… https://t.co/iTOpaAbPTf",234,False,0,0,,,,,
Tue,videotehnika,RT @cryptfunder: Cryptfunder Crypto Origins Series: ROI:  A return on investment. What you would ideally like to happen with any token or I…,4023,False,366,0,,,,,
Mon,donfabs ⚡️,RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,86,False,37,0,,,,,
Sun,MiningTürk,"RT @capital_company: EXCLUSIVE AIRDROP!
We decided to give 100,000 CALL &amp; 20,000,000 CALLG to our supporters. If you want to join, follow t…",7746,False,450,0,,,,,
Sat,Muhamad Arifin,"RT @Bitbosecoin: How satisfied are you with the current security level of existing #cryptocurrency storage solutions (#CryptoExchange, #hot…",1017,False,73,0,,,,,
Fri,Михаил Юрьевич,"RT @airdrops_me: 📢We are building A Big #Crypto Distribution Platform (ABCDE)💰and our GIVE #airdrop is live 😍

https://t.co/Ts1qruRsF8

#cr…",9,False,277,0,,,,,
Thu,Open Science,RT @Spirit2BeFamous: Website: https://t.co/cIbVKHviTk - Telegram group: https://t.co/aB9GaRP517 #ORV #Orvium #science #peerreview #openscie…,4228,False,2,0,,,,,
Wed,Lutsk,"RT @qurrex: Don't miss LAST CHANCE to join the amazing future of #cryptotrading
https://t.co/MTgWaofiM2    

#TokenSale #bitcoin #crypto #b…",5799,False,426,0,,,,,
Tue,rina anatasya,"RT @blockbid_io: Bitcoin buying on the Rise Again in Venezuela

https://t.co/ugEbqNhX7R

#Cryptocurrency #Blockchain #Crypto #Bitcoin #Btc…",1036,False,108,0,,,,,
Mon,Bitcoin update,‘Bitcoin whales’ control third of market with $37.5bn holdings https://t.co/btj59jNLwy #bitcoin #ethereum #btc #crypto #blockchain,7567,False,1,0,,,,,
Sun,⚡️Sven Stolt⚡️,"RT @LNstats: #LightningNetwork 
2,405 nodes
8,324 channels
22.981 BTC capacity

1,848 public nodes
1,797 nodes with channels
93 channels op…",132,False,13,0,,,,,
Sat,rina anatasya,"RT @blockbid_io: Blockbid Partners with LexisNexis to Enhance Exchange Security - Thank you Finance Magnates for the Article!

https://t.co…",1036,False,47,0,,,,,
Fri,Gustaf Hard,RT @ErikVoorhees: Speaking on Bloomberg today re crypto and regulators https://t.co/lxJvNg596X #Bitcoin #Ethereum #blockchain @ShapeShift_io,86,False,76,0,,,,,
Thu,Bestiefav,"RT @CybitCorp: Ream more about it at https://t.co/CRmgkbaXFX
#finance #blockchain #cryptocurrency #crowdfunding #ICO #crypto
#blockchain #b…",0,False,121,0,,,,,
Wed,rina anatasya,"RT @blockbid_io: $817M Later: LexisNexis Partners With First Institutional Cryptocurrency Exchange #Blockbid

Thank you @Forbes for the gre…",1036,False,58,0,,,,,
Tue,☇zorba☇,RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,16,False,692,0,,,,,
Mon,Want to be Famous,Website: https://t.co/A99gFpfa0b  #OpenGamingPlatform #Yumerium #YUM #Crypto #Blockchain #ethereum #bitcoin… https://t.co/rAgv2Jvdim,13104,False,0,0,,,,,
Sun,✿ Jµ CørMa ✿,RT @BitcoinMagazine: Chinese Cryptomining Chip Giant Bitmain Is Considering an IPO https://t.co/ChRGFfLt1a #mining #bitcoin #blockchain #fi…,2561,False,31,0,,,,,
Sat,Flurican,"As of June 8, 2018 at 09:50AM, 1 BTC equals 6511.3472 EUR. #BTC #Bitcoin #Crypto",11,False,0,0,,,,,
Fri,Remi Vee 🛡️,"Bitcoin Cash Price: Steep Decline Puts Pressure on $1,050 Support Level 
https://t.co/rdnxrODAoW 
#newsoftheweek… https://t.co/DxysxpQhb1",151080,False,0,1,,,,,
Thu,bitcoin.pl,RT @krzysztof_piech: .#Bitcoin is much more energy efficient than traditional systems. And this is still the beginning of the #blockchainre…,3464,False,2,0,,,,,
Wed,CrypticPest,"RT @Vindyne8: Blocknet interview with @Syscoin Creator @SebSchepis, Syscoin Co-Founder @BlockchainDan &amp; Syscoin Core Developer @realSidhuJa…",183,False,6,0,,,,,
Tue,Arun Nishad,"RT @coinnup: The MVP (Minimum Viable Product) of the Paymaz Exchange is being created by the team at Coinnup.
#cryptocurrency #bitcoin #blo…",10890,False,48,0,,,,,
Mon,catherina cowley,"RT @Sergey_Mavrody: Dear #MAVRO Holders and Leaders #mavrodi #bitcoin

We are happy to announce that MAVRO Coin (MVR) will be officially li…",0,False,525,0,,,,,
Sun,Einsteinium Found HQ,RT @Spirit2BeFamous: Website: https://t.co/cIbVKHviTk - Telegram group: https://t.co/aB9GaRP517 #ORV #Orvium #science #peerreview #openscie…,2784,False,2,0,,,,,
Sat,Crypto simplified,"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",958,False,982,0,,,,,
Fri,Malik,"RT @capital_company: EXCLUSIVE AIRDROP!
We decided to give 100,000 CALL &amp; 20,000,000 CALLG to our supporters. If you want to join, follow t…",2155,False,450,0,,,,,
Thu,TheMmp #ICO,RT @ecomi_: Get your forms in for your chance to win our GRAND PRIZE!!! #ecomi #ecomiarmy #crypto #bitcoin https://t.co/0DqiNvTkaU,4164,False,6,0,,,,,
Wed,Vovchirshtain,"RT @IqOption_VIP: Venezuelan Government has issued an official statement eliminating obstacles to the import of mining equipment. 
#crypto…",9,False,58,0,,,,,
Tue,Want to be Famous,Website: https://t.co/cIbVKHviTk - Telegram group: https://t.co/aB9GaRP517 #ORV #Orvium #science #peerreview… https://t.co/zYbQ7nwdmA,13104,False,2,0,,,,,
Mon,Aridrop&Bounty#ICO,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",1491,False,3227,0,,,,,
Sun,tham87,"RT @DiamondHorseGr1: 100 $DHP Token
FINAL AirDrop

ONLY 6 DAYS LEFT!

SALE BEGINS JUNE 16th

#ERC20 #TokenSale #Airdrop #ethereum #ICO #cry…",24,False,21,0,,,,,
Sat,Vovchirshtain,"RT @IqOption_VIP: Cryptcurrency?
#bitcoin #ethereum #Ripple #ICOs #cryptocurrency",9,False,77,0,,,,,
Fri,💯cryptomistic™,"RT @coinnup: The MVP (Minimum Viable Product) of the Paymaz Exchange is being created by the team at Coinnup.
#cryptocurrency #bitcoin #blo…",10481,False,48,0,,,,,
Thu,✿ Jµ CørMa ✿,"RT @toporange12: Looking for a seriously down to earth crypto project to invest in, then checkout @Crowd_Machine $CMCT $BTC $EOS $ETH #bitc…",2561,False,4,0,,,,,
Wed,Daniel Felts,"RT @gigahashminer: Today's payout 6240 Satoshi (0.00006240 BTC) per 1000 GHS. Start mining Now!
Daily payout started. #gigahashminer #payou…",5063,False,133,0,,,,,
Tue,john kozma,RT @dentcoin: 1 Million DENT users achieved 3 weeks before the deadline on our Roadmap! Thank you for your support during our first year fo…,7,False,239,0,,,,,
Mon,Daniel Felts,"RT @gigahashminer: Today's payout 6240 Satoshi (0.00006240 BTC) per 1000 GHS. Start mining Now!
Daily payout started. #gigahashminer #payou…",5063,False,169,0,,,,,
Sun,Washington Sanchez,"RT @kilrau: We did it! 🙌 #2 Atomic Swap on Lightning between BTC &amp; LTC!

Kudos to @bitconner from @lightning pioneering this. Who is #3? @S…",7090,False,483,0,,,,,
Sat,BitBrokers Inc,China as a Prime Example of “Blockchain Before Bitcoin” Policy #bitcoin https://t.co/RtrKGx0w5Q,2450,False,0,0,,,,,
Fri,Arun Nishad,"RT @coinnup: @coinnup has adhered to all the regulations governing a #Blockchain business as laid down by Estonian authorities.
#cryptocurr…",10890,False,29,0,,,,,
Thu,Angie Oliver,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",444,False,3227,0,,,,,
Wed,DaFingIs,"RT @storeplexio: In less than 3 days, the Storeplex Pre-ICO will be live! There's a 100% bonus for early investors, so make sure you're a p…",738,False,82,0,,,,,
Tue,IamDavidson,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",989,False,3116,0,,,,,
Mon,Free Crypto Trading Signal Robot,"🔔#SIGNAL #AION:
💲BUY : 2600
💲SELL : 
  🎯TARGET 1 : 3000
  🎯TARGET 2 : 3500
  🎯TARGET 3 : 4000
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#NEWS… https://t.co/3j2hsEJO6B",234,False,0,0,,,,,
Sun,Cobber,"#Bitcoin, #cryptocurrency ... Instead of just trading in cryptocurrency, how about spending some of it on goods and… https://t.co/RIxrnGbh2b",564,False,0,0,,,,,
Sat,Вандышев Вячеслав,"RT @coinnup: @coinnup has adhered to all the regulations governing a #Blockchain business as laid down by Estonian authorities.
#cryptocurr…",750,False,29,0,,,,,
Fri,Vladimir Buriy,RT @NimbusToken: The @NimbusToken Platform falls under the security token offering category. https://t.co/rNBKdnHMD3 #ico #crowdsale #crypt…,383,False,139,0,,,,,
Thu,Minh Khoa,"RT @ParlayChain: Start signing up on https://t.co/YtbTQ9b3W7 !!
Surprise reward will be given to the members !!

#Parlay #PAR #PrimeNode #M…",12727,False,36,0,,,,,
Wed,Bitcoiner Rocky,RT @vxschmid: #Bitcoin costs part I: Bitcoin beats every alternative in dollar costs even though they have risen to $5B 2017 est. Caveats:…,129,False,62,0,,,,,
Tue,Andrey,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",2474,False,3227,0,,,,,
Mon,john yang,RT @daener101: Why I expect a significant UPWARDS correction in the cryptocurrency markets soon. — Steemit https://t.co/A4U6Ozam6T #bitcoin…,950,False,2,0,,,,,
Sun,Marin Nikolic,"RT @dutchcryptoboss: The @dapscoin Project has yet to start and there are still 3 Exchanges ahead, but it is already a Success.
Thank you f…",27,False,27,0,,,,,
Sat,Eyebiokin Joshua,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",0,False,3116,0,,,,,
Fri,Blockchain and Crypto Azerbaijan,"RT @ORACLEofETH: Price Prediction 2022

#Bitcoin: $1,500,000
#Litecoin: $250,000
#Ethereum: $200,000
#EOS: $150,000
#Cardano: $1,000
#Rippl…",329,False,85,0,,,,,
Thu,Jesirey B. Ramirez,"RT @lightningncom: We are airdropping 100 LightningNet (LNET)! 🚀 Follow us, join our telegram (https://t.co/vYgzEWTiwU ) and retweet this t…",88,False,7483,0,,,,,
Wed,BTC Breaking News,China as a Prime Example of “Blockchain Before Bitcoin” Policy https://t.co/hkXiCxSuRE #cryptocurrency #crypto… https://t.co/dJdl3KQY0Z,286,False,0,0,,,,,
Tue,Engr. Leo,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",15,False,3227,0,,,,,
Mon,Rio,RT @ICOsprintx: #SprintX accommodates the development of new #ICOs ✨and provides complete access to different well-planned and executed dig…,17623,False,639,0,,,,,
Sun,Free Crypto Trading Signal Robot,"🔔#SIGNAL #ICX:
💲BUY : 3300
💲SELL : 
  🎯TARGET 1 : 3800
  🎯TARGET 2 : 4200
  🎯TARGET 3 : 5000
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#NEWS… https://t.co/XNGyjD7pcz",234,False,0,0,,,,,
Sat,Rizu Biala,RT @legalresolved: Chandigarh district court here denied bail to a Delhi resident who allegedly cheated a city-based businessman of around…,1,False,1,0,,,,,
Fri,Samm #FreePalestine,RT @4thAnon: Philippine Police arrest eight Israelis who are suspected to have been behind a huge #Bitcoin currency and online investments…,952,False,13,0,,,,,
Thu,Eyebiokin Joshua,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",0,False,3227,0,,,,,
Wed,mubin tushar,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",90,False,109,0,,,,,
Tue,Sascha Wyattedgell,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",191,False,3117,0,,,,,
Mon,Crypto Realm,"RT @capital_company: EXCLUSIVE AIRDROP!
We decided to give 100,000 CALL &amp; 20,000,000 CALLG to our supporters. If you want to join, follow t…",1610,False,450,0,,,,,
Sun,Crypto Realm,"RT @capital_company: Martin Kuvandzhiev (@MKuvandzhiev), Bitcoin Gold's (@bitcoingold) Co-founder and Operations Leader had officially join…",1610,False,873,0,,,,,
Sat,King T,RT @ohiobitcoin: BREAKING: SQUARE SEEKSNSE TO BRING #BITCOIN BUYING TO NEW YORK EXCLUSIVE https://t.co/VVFPL1eo1C #bitcoin #bitcoinprice #B…,49873,False,1,0,,,,,
Fri,Malik,"RT @qurrex: The Beta version of Qurrex amazing trading platform is already online at https://t.co/bTE3XwJ7a9

#TokenSale #bitcoin #crypto #…",2155,False,358,0,,,,,
Thu,John,"RT @saifedean: The #Bitcoin Standard is now available on #Audible. Retweet this for a chance to win one of five free download coupons.

htt…",88,False,471,0,,,,,
Wed,Want to be Famous,Website: https://t.co/cCzOExcyex #Crypto #Blockchain #PDATA #Opirium #ethereum #bitcoin #cryptocurrency #btc… https://t.co/cwRzuAprMT,13104,False,0,1,,,,,
Tue,cristina timaru,RT @TradeRiser: Get instant answer to trading questions. With @TradeRiser you will be able to research and trade the crypto and traditional…,69,False,3614,0,,,,,
Mon,Morgan,"Don't forget me @SnoopDogg! #Bitcoin
@BitcoinKinetics @inc_bitcoin https://t.co/NtRocleaQ4",5318,False,0,4,,,,,
Sun,kim_phish,"RT @Bitcoin_Ice: We have1300 Token holders
Get yours now

WIN 1 MILLION BITCOIN ❄️

COMMENT A SITE NAME THAT CAN BE USED AS OUR OFFICIAL SI…",220,False,121,0,,,,,
Sat,Coach4ppol.com,RT @antgrasso: The Bitcoin Landscape. @JacBurns_Comext @jblefevre60 @montymetzger via @antgrasso #bitcoin #BTC #blockchain #Mining #Service…,1493,False,81,0,,,,,
Fri,Sascha Wyattedgell,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",191,False,3227,0,,,,,
Thu,Noor,RT @FairNinja: - Ask a Ninja - featuring our fav.#FairNinja -  Yoshi - answering random questions posted by his fans. #ico #cryptocurrency…,1591,False,290,0,,,,,
